"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","27 Oct 2005","2408.95","2416.45","2338.60","2352.90"
"NIFTY 50","26 Oct 2005","2418.45","2434.00","2401.10","2408.50"
"NIFTY 50","25 Oct 2005","2394.95","2444.60","2390.85","2418.20"
"NIFTY 50","24 Oct 2005","2444.20","2460.00","2388.40","2394.85"
"NIFTY 50","21 Oct 2005","2397.85","2447.85","2384.05","2443.75"
"NIFTY 50","20 Oct 2005","2421.40","2463.85","2363.55","2395.45"
"NIFTY 50","19 Oct 2005","2467.80","2467.85","2394.95","2412.45"
"NIFTY 50","18 Oct 2005","2485.25","2517.70","2452.50","2468.20"
"NIFTY 50","17 Oct 2005","2488.40","2498.60","2459.50","2485.15"
"NIFTY 50","14 Oct 2005","2537.70","2548.00","2478.00","2484.40"
"NIFTY 50","13 Oct 2005","2584.40","2589.35","2529.05","2537.30"
"NIFTY 50","11 Oct 2005","2569.15","2592.00","2533.70","2589.55"
"NIFTY 50","10 Oct 2005","2577.10","2595.15","2561.00","2566.85"
"NIFTY 50","07 Oct 2005","2577.20","2603.25","2547.55","2574.05"
"NIFTY 50","06 Oct 2005","2643.80","2643.80","2571.30","2579.15"
"NIFTY 50","05 Oct 2005","2663.70","2669.20","2636.60","2644.40"
"NIFTY 50","04 Oct 2005","2630.00","2667.05","2629.60","2663.35"
"NIFTY 50","03 Oct 2005","2601.00","2635.00","2597.20","2630.05"
"NIFTY 50","30 Sep 2005","2607.90","2623.05","2567.75","2601.40"
"NIFTY 50","29 Sep 2005","2598.60","2633.90","2589.45","2611.20"
"NIFTY 50","28 Sep 2005","2574.45","2602.95","2559.85","2598.05"
"NIFTY 50","27 Sep 2005","2558.50","2592.50","2549.85","2574.85"
"NIFTY 50","26 Sep 2005","2477.85","2560.85","2477.85","2557.35"
"NIFTY 50","23 Sep 2005","2480.50","2507.90","2453.05","2477.75"
"NIFTY 50","22 Sep 2005","2567.85","2580.40","2465.85","2476.50"
"NIFTY 50","21 Sep 2005","2576.70","2585.60","2504.90","2567.30"
"NIFTY 50","20 Sep 2005","2567.20","2582.80","2546.60","2578.00"
"NIFTY 50","19 Sep 2005","2555.45","2579.70","2550.45","2567.10"
"NIFTY 50","16 Sep 2005","2524.90","2555.10","2519.05","2552.35"
"NIFTY 50","15 Sep 2005","2492.85","2527.50","2492.75","2523.95"
"NIFTY 50","14 Sep 2005","2500.40","2514.75","2476.00","2492.45"
"NIFTY 50","13 Sep 2005","2484.00","2503.00","2477.10","2500.35"
"NIFTY 50","12 Sep 2005","2455.85","2486.35","2455.85","2484.15"
"NIFTY 50","09 Sep 2005","2448.80","2462.80","2441.90","2455.45"
"NIFTY 50","08 Sep 2005","2429.00","2456.90","2429.00","2454.45"
"NIFTY 50","06 Sep 2005","2422.40","2436.25","2417.00","2428.65"
"NIFTY 50","05 Sep 2005","2417.10","2439.55","2414.95","2422.95"
"NIFTY 50","02 Sep 2005","2406.45","2422.10","2396.10","2415.80"
"NIFTY 50","01 Sep 2005","2384.70","2412.35","2382.90","2405.75"
"NIFTY 50","31 Aug 2005","2369.05","2387.00","2355.00","2384.65"
"NIFTY 50","30 Aug 2005","2337.80","2373.80","2337.75","2367.75"
"NIFTY 50","29 Aug 2005","2359.20","2365.85","2312.60","2337.65"
"NIFTY 50","26 Aug 2005","2354.60","2368.05","2340.20","2357.05"
"NIFTY 50","25 Aug 2005","2323.10","2359.20","2320.70","2354.55"
"NIFTY 50","24 Aug 2005","2326.10","2334.90","2300.45","2322.50"
"NIFTY 50","23 Aug 2005","2369.55","2380.50","2320.35","2326.10"
"NIFTY 50","22 Aug 2005","2383.45","2403.45","2355.75","2367.85"
"NIFTY 50","19 Aug 2005","2400.80","2409.35","2378.45","2383.45"
"NIFTY 50","18 Aug 2005","2404.65","2426.65","2380.70","2388.45"
"NIFTY 50","17 Aug 2005","2369.80","2406.25","2357.50","2403.15"
"NIFTY 50","16 Aug 2005","2361.65","2379.40","2356.85","2369.80"
"NIFTY 50","12 Aug 2005","2381.05","2390.45","2356.90","2361.55"
