"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","05 Oct 2006","3515.60","3574.95","3515.60","3564.90"
"NIFTY 50","04 Oct 2006","3570.95","3580.05","3508.65","3515.35"
"NIFTY 50","03 Oct 2006","3588.95","3606.20","3561.70","3569.60"
"NIFTY 50","29 Sep 2006","3572.15","3599.80","3564.70","3588.40"
"NIFTY 50","28 Sep 2006","3579.95","3589.30","3560.75","3571.75"
"NIFTY 50","27 Sep 2006","3571.75","3603.70","3568.40","3579.30"
"NIFTY 50","26 Sep 2006","3523.70","3576.75","3517.15","3571.75"
"NIFTY 50","25 Sep 2006","3545.10","3568.65","3514.85","3523.45"
"NIFTY 50","22 Sep 2006","3554.05","3562.45","3525.40","3544.05"
"NIFTY 50","21 Sep 2006","3506.70","3556.35","3506.70","3553.05"
"NIFTY 50","20 Sep 2006","3457.85","3509.85","3419.75","3502.80"
"NIFTY 50","19 Sep 2006","3493.50","3514.95","3438.80","3457.35"
"NIFTY 50","18 Sep 2006","3478.65","3506.20","3478.40","3492.75"
"NIFTY 50","15 Sep 2006","3471.65","3487.45","3434.55","3478.60"
"NIFTY 50","14 Sep 2006","3454.60","3484.00","3454.60","3471.60"
"NIFTY 50","13 Sep 2006","3389.85","3470.65","3389.80","3454.55"
"NIFTY 50","12 Sep 2006","3363.30","3395.05","3328.45","3389.90"
"NIFTY 50","11 Sep 2006","3470.35","3486.65","3351.30","3366.15"
"NIFTY 50","08 Sep 2006","3454.65","3477.95","3442.85","3471.45"
"NIFTY 50","07 Sep 2006","3477.15","3478.85","3438.80","3454.55"
"NIFTY 50","06 Sep 2006","3474.40","3490.70","3465.80","3477.25"
"NIFTY 50","05 Sep 2006","3471.40","3488.60","3457.90","3473.75"
"NIFTY 50","04 Sep 2006","3435.55","3483.10","3435.55","3476.85"
"NIFTY 50","01 Sep 2006","3414.00","3439.50","3402.90","3435.45"
"NIFTY 50","31 Aug 2006","3404.50","3452.30","3403.65","3413.90"
"NIFTY 50","30 Aug 2006","3425.80","3440.20","3407.75","3430.35"
"NIFTY 50","29 Aug 2006","3405.05","3434.95","3396.10","3425.70"
"NIFTY 50","28 Aug 2006","3386.00","3405.30","3377.75","3401.10"
"NIFTY 50","25 Aug 2006","3368.55","3402.70","3368.55","3385.95"
"NIFTY 50","24 Aug 2006","3336.65","3379.55","3304.85","3370.40"
"NIFTY 50","23 Aug 2006","3363.60","3369.65","3325.10","3335.80"
"NIFTY 50","22 Aug 2006","3369.60","3398.35","3351.50","3364.60"
"NIFTY 50","21 Aug 2006","3356.80","3374.90","3332.90","3366.00"
"NIFTY 50","18 Aug 2006","3354.50","3366.25","3332.20","3356.75"
"NIFTY 50","17 Aug 2006","3359.70","3385.15","3328.60","3353.90"
"NIFTY 50","16 Aug 2006","3314.75","3377.10","3314.75","3356.05"
"NIFTY 50","14 Aug 2006","3274.95","3317.80","3269.15","3313.10"
"NIFTY 50","11 Aug 2006","3260.05","3286.50","3236.95","3274.35"
"NIFTY 50","10 Aug 2006","3254.60","3274.75","3229.45","3260.10"
"NIFTY 50","09 Aug 2006","3211.55","3267.20","3187.85","3254.60"
"NIFTY 50","08 Aug 2006","3151.55","3216.75","3151.55","3212.40"
"NIFTY 50","07 Aug 2006","3176.70","3178.50","3142.55","3151.10"
"NIFTY 50","04 Aug 2006","3189.70","3228.15","3161.80","3176.75"
"NIFTY 50","03 Aug 2006","3182.55","3234.25","3175.15","3190.00"
"NIFTY 50","02 Aug 2006","3129.45","3187.85","3127.90","3182.10"
"NIFTY 50","01 Aug 2006","3128.20","3154.70","3113.60","3147.80"
"NIFTY 50","31 Jul 2006","3131.35","3179.70","3110.60","3143.20"
"NIFTY 50","28 Jul 2006","3158.00","3168.50","3109.45","3130.80"
"NIFTY 50","27 Jul 2006","3109.85","3167.10","3109.85","3156.15"
"NIFTY 50","26 Jul 2006","3040.45","3121.40","3022.70","3110.15"
"NIFTY 50","25 Jul 2006","2989.50","3046.95","2987.15","3040.50"
"NIFTY 50","24 Jul 2006","2944.90","2996.65","2878.25","2985.85"
"NIFTY 50","21 Jul 2006","3025.10","3029.10","2930.15","2945.00"
"NIFTY 50","20 Jul 2006","2943.65","3041.25","2943.65","3023.05"
"NIFTY 50","19 Jul 2006","2995.85","3045.35","2919.95","2932.75"
"NIFTY 50","18 Jul 2006","3007.15","3038.25","2967.95","2993.65"
"NIFTY 50","17 Jul 2006","3123.65","3125.10","2999.35","3007.55"
"NIFTY 50","14 Jul 2006","3166.25","3166.25","3089.55","3123.35"
"NIFTY 50","13 Jul 2006","3196.30","3208.85","3148.95","3169.30"
"NIFTY 50","12 Jul 2006","3124.95","3201.35","3078.25","3195.90"
"NIFTY 50","11 Jul 2006","3145.30","3146.00","3100.40","3116.15"
"NIFTY 50","10 Jul 2006","3077.10","3147.70","3064.10","3142.00"
"NIFTY 50","07 Jul 2006","3157.95","3193.10","3056.30","3075.85"
"NIFTY 50","06 Jul 2006","3197.50","3197.50","3138.40","3156.40"
"NIFTY 50","05 Jul 2006","3136.95","3201.20","3121.80","3197.10"
"NIFTY 50","04 Jul 2006","3151.05","3177.40","3130.30","3138.65"
"NIFTY 50","03 Jul 2006","3128.75","3160.35","3114.85","3150.95"
"NIFTY 50","30 Jun 2006","2993.50","3134.15","2993.50","3128.20"
"NIFTY 50","29 Jun 2006","2982.90","3049.25","2982.90","2997.90"
"NIFTY 50","28 Jun 2006","2982.20","3003.65","2909.60","2981.10"
"NIFTY 50","27 Jun 2006","2943.60","3004.15","2899.25","2982.45"
"NIFTY 50","26 Jun 2006","3051.80","3059.85","2928.00","2943.20"
"NIFTY 50","25 Jun 2006","3043.15","3083.00","3035.95","3050.30"
"NIFTY 50","23 Jun 2006","2993.55","3063.20","2920.20","3042.70"
"NIFTY 50","22 Jun 2006","2923.75","3017.65","2923.75","2994.75"
"NIFTY 50","21 Jun 2006","2861.40","2930.80","2836.40","2923.45"
"NIFTY 50","20 Jun 2006","2919.00","2919.00","2837.45","2861.30"
"NIFTY 50","19 Jun 2006","2892.00","2932.90","2846.50","2916.90"
"NIFTY 50","16 Jun 2006","2799.85","2960.15","2799.85","2890.35"
"NIFTY 50","15 Jun 2006","2634.10","2814.15","2634.10","2798.80"
"NIFTY 50","14 Jun 2006","2665.05","2767.75","2595.65","2632.80"
"NIFTY 50","13 Jun 2006","2773.60","2773.60","2638.10","2663.30"
"NIFTY 50","12 Jun 2006","2867.65","2877.80","2761.85","2776.85"
"NIFTY 50","09 Jun 2006","2721.20","2875.75","2707.85","2866.30"
"NIFTY 50","08 Jun 2006","2856.90","2859.40","2683.20","2724.35"
"NIFTY 50","07 Jun 2006","2935.25","2956.90","2819.45","2860.45"
"NIFTY 50","06 Jun 2006","3015.05","3015.05","2910.30","2937.30"
"NIFTY 50","05 Jun 2006","3092.60","3125.40","3006.40","3016.65"
"NIFTY 50","02 Jun 2006","2961.50","3099.35","2940.20","3091.35"
"NIFTY 50","01 Jun 2006","3072.55","3130.00","2936.60","2962.25"
"NIFTY 50","31 May 2006","3181.95","3181.95","2972.90","3071.05"
"NIFTY 50","30 May 2006","3215.50","3252.10","3167.05","3185.30"
"NIFTY 50","29 May 2006","3207.25","3255.25","3193.15","3214.90"
"NIFTY 50","26 May 2006","3177.70","3277.95","3177.70","3209.60"
"NIFTY 50","25 May 2006","3114.70","3198.35","3012.95","3177.70"
"NIFTY 50","24 May 2006","3203.50","3249.75","3091.60","3115.55"
"NIFTY 50","23 May 2006","3068.60","3221.05","2997.35","3199.35"
"NIFTY 50","22 May 2006","3254.30","3313.90","2896.40","3081.35"
"NIFTY 50","19 May 2006","3391.85","3493.05","3205.25","3246.90"
"NIFTY 50","18 May 2006","3636.45","3636.45","3365.90","3388.90"
"NIFTY 50","17 May 2006","3525.05","3641.85","3525.05","3635.10"
"NIFTY 50","16 May 2006","3502.95","3543.50","3382.40","3523.30"
"NIFTY 50","15 May 2006","3651.00","3653.00","3482.85","3502.95"
"NIFTY 50","12 May 2006","3704.15","3704.15","3633.85","3650.05"
"NIFTY 50","11 May 2006","3755.80","3774.15","3687.90","3701.05"
"NIFTY 50","10 May 2006","3720.75","3758.05","3717.25","3754.25"
"NIFTY 50","09 May 2006","3694.65","3725.40","3655.65","3720.55"
"NIFTY 50","08 May 2006","3668.65","3708.55","3668.65","3693.15"
"NIFTY 50","05 May 2006","3649.45","3676.55","3639.55","3663.95"
"NIFTY 50","04 May 2006","3630.65","3674.50","3621.55","3648.40"
"NIFTY 50","03 May 2006","3604.40","3640.80","3581.40","3634.25"
"NIFTY 50","02 May 2006","3557.55","3622.05","3556.90","3605.45"
"NIFTY 50","29 Apr 2006","3508.35","3565.75","3508.35","3557.60"
"NIFTY 50","28 Apr 2006","3507.45","3517.65","3342.85","3508.35"
"NIFTY 50","27 Apr 2006","3554.70","3598.95","3492.75","3508.10"
"NIFTY 50","26 Apr 2006","3462.65","3562.30","3454.10","3555.75"
"NIFTY 50","25 Apr 2006","3548.80","3552.65","3433.55","3462.65"
"NIFTY 50","24 Apr 2006","3572.80","3585.35","3536.30","3548.90"
"NIFTY 50","21 Apr 2006","3576.75","3592.75","3517.10","3573.05"
"NIFTY 50","20 Apr 2006","3539.80","3578.35","3527.25","3573.50"
"NIFTY 50","19 Apr 2006","3523.65","3570.50","3502.75","3535.85"
"NIFTY 50","18 Apr 2006","3429.00","3521.95","3429.00","3518.10"
"NIFTY 50","17 Apr 2006","3342.15","3433.65","3342.15","3425.15"
"NIFTY 50","13 Apr 2006","3380.40","3391.05","3290.35","3345.50"
"NIFTY 50","12 Apr 2006","3479.10","3484.65","3366.75","3380.00"
"NIFTY 50","10 Apr 2006","3455.00","3489.05","3430.40","3478.45"
"NIFTY 50","07 Apr 2006","3525.60","3555.50","3445.90","3454.80"
"NIFTY 50","05 Apr 2006","3483.15","3513.95","3483.15","3510.90"
"NIFTY 50","04 Apr 2006","3473.10","3508.25","3463.85","3483.15"
"NIFTY 50","03 Apr 2006","3403.15","3478.25","3402.45","3473.30"
"NIFTY 50","31 Mar 2006","3420.55","3425.45","3381.90","3402.55"
"NIFTY 50","30 Mar 2006","3354.25","3433.85","3354.25","3418.95"
"NIFTY 50","29 Mar 2006","3324.85","3359.80","3324.80","3354.20"
"NIFTY 50","28 Mar 2006","3321.45","3344.50","3311.85","3325.00"
"NIFTY 50","27 Mar 2006","3283.40","3327.05","3280.80","3321.65"
"NIFTY 50","24 Mar 2006","3247.15","3286.20","3242.60","3279.80"
"NIFTY 50","23 Mar 2006","3240.85","3265.60","3225.20","3247.15"
"NIFTY 50","22 Mar 2006","3263.35","3267.95","3221.95","3240.15"
"NIFTY 50","21 Mar 2006","3264.65","3292.15","3247.25","3262.30"
"NIFTY 50","20 Mar 2006","3234.20","3268.25","3234.20","3265.65"
"NIFTY 50","17 Mar 2006","3226.90","3258.30","3226.90","3234.05"
"NIFTY 50","16 Mar 2006","3197.30","3230.40","3196.95","3226.60"
"NIFTY 50","14 Mar 2006","3197.20","3223.45","3184.05","3195.35"
"NIFTY 50","13 Mar 2006","3184.10","3221.30","3174.05","3202.65"
"NIFTY 50","10 Mar 2006","3129.05","3189.35","3128.60","3183.90"
"NIFTY 50","09 Mar 2006","3116.75","3132.65","3069.85","3129.10"
"NIFTY 50","08 Mar 2006","3183.45","3187.50","3107.90","3116.70"
"NIFTY 50","07 Mar 2006","3190.45","3192.95","3166.75","3182.80"
"NIFTY 50","06 Mar 2006","3147.25","3194.00","3147.20","3190.40"
"NIFTY 50","03 Mar 2006","3151.30","3167.20","3132.60","3147.35"
"NIFTY 50","02 Mar 2006","3124.25","3170.35","3124.25","3150.70"
"NIFTY 50","01 Mar 2006","3074.60","3127.25","3064.00","3123.10"
"NIFTY 50","28 Feb 2006","3067.90","3090.30","3031.80","3074.70"
"NIFTY 50","27 Feb 2006","3050.30","3070.35","3050.30","3067.45"
"NIFTY 50","24 Feb 2006","3061.70","3072.00","3041.60","3050.05"
"NIFTY 50","23 Feb 2006","3050.85","3078.40","3050.85","3062.10"
"NIFTY 50","22 Feb 2006","3035.65","3055.65","3032.50","3050.80"
"NIFTY 50","21 Feb 2006","3008.55","3042.05","3008.55","3035.50"
"NIFTY 50","20 Feb 2006","2982.35","3010.65","2955.85","3005.85"
"NIFTY 50","17 Feb 2006","3021.65","3038.80","2976.70","2981.50"
"NIFTY 50","16 Feb 2006","3023.10","3036.65","3013.70","3021.60"
"NIFTY 50","15 Feb 2006","3001.40","3048.80","2995.30","3022.20"
"NIFTY 50","14 Feb 2006","3040.25","3051.70","3009.90","3017.55"
"NIFTY 50","13 Feb 2006","3026.15","3042.75","3018.50","3041.15"
"NIFTY 50","10 Feb 2006","3009.15","3031.75","3009.10","3027.55"
"NIFTY 50","08 Feb 2006","3018.20","3021.25","2984.90","3008.95"
"NIFTY 50","07 Feb 2006","3001.15","3025.10","2991.25","3020.10"
"NIFTY 50","06 Feb 2006","2940.95","3009.45","2928.10","3000.45"
"NIFTY 50","03 Feb 2006","2968.10","2973.90","2931.85","2940.60"
"NIFTY 50","02 Feb 2006","2972.20","2997.25","2957.55","2967.45"
"NIFTY 50","01 Feb 2006","3001.30","3011.05","2960.90","2971.55"
"NIFTY 50","31 Jan 2006","2968.95","3005.10","2968.85","3001.10"
"NIFTY 50","30 Jan 2006","2983.30","3002.20","2963.65","2974.50"
"NIFTY 50","27 Jan 2006","2941.90","2989.70","2941.90","2982.75"
"NIFTY 50","25 Jan 2006","2908.75","2949.10","2871.25","2940.35"
"NIFTY 50","24 Jan 2006","2886.35","2914.25","2885.75","2908.00"
"NIFTY 50","23 Jan 2006","2900.30","2900.30","2870.95","2884.05"
"NIFTY 50","20 Jan 2006","2870.80","2912.80","2870.80","2900.95"
"NIFTY 50","19 Jan 2006","2811.10","2875.95","2811.10","2870.85"
"NIFTY 50","18 Jan 2006","2809.90","2840.10","2783.85","2809.20"
"NIFTY 50","17 Jan 2006","2833.80","2861.25","2820.65","2829.10"
"NIFTY 50","16 Jan 2006","2851.35","2855.70","2824.05","2833.10"
"NIFTY 50","13 Jan 2006","2851.40","2878.35","2846.70","2850.55"
"NIFTY 50","12 Jan 2006","2869.35","2869.35","2824.00","2850.70"
"NIFTY 50","10 Jan 2006","2910.15","2913.05","2865.60","2870.80"
"NIFTY 50","09 Jan 2006","2913.35","2927.25","2898.25","2910.10"
"NIFTY 50","06 Jan 2006","2899.85","2921.70","2877.25","2914.00"
"NIFTY 50","05 Jan 2006","2904.45","2916.20","2884.80","2899.85"
"NIFTY 50","04 Jan 2006","2883.00","2909.35","2883.00","2904.40"
"NIFTY 50","03 Jan 2006","2835.95","2887.20","2832.05","2883.35"
"NIFTY 50","02 Jan 2006","2836.80","2849.45","2825.40","2835.95"
