"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","22 May 2001","1169.50","1176.20","1165.65","1168.10"
"NIFTY 50","21 May 2001","1172.95","1182.65","1166.70","1169.45"
"NIFTY 50","18 May 2001","1175.00","1187.65","1169.20","1172.80"
"NIFTY 50","17 May 2001","1151.20","1179.00","1150.60","1174.95"
"NIFTY 50","16 May 2001","1147.10","1163.15","1146.05","1151.15"
"NIFTY 50","15 May 2001","1140.75","1147.75","1096.25","1145.30"
"NIFTY 50","14 May 2001","1140.45","1146.25","1134.05","1140.80"
"NIFTY 50","11 May 2001","1144.10","1146.85","1136.90","1140.50"
"NIFTY 50","10 May 2001","1149.10","1151.60","1139.25","1144.95"
"NIFTY 50","09 May 2001","1149.90","1164.30","1145.25","1149.25"
"NIFTY 50","08 May 2001","1139.25","1151.95","1138.20","1148.95"
"NIFTY 50","07 May 2001","1130.05","1145.40","1130.05","1139.20"
"NIFTY 50","04 May 2001","1121.45","1131.95","1113.65","1130.05"
"NIFTY 50","03 May 2001","1137.15","1139.85","1117.70","1122.05"
"NIFTY 50","02 May 2001","1125.45","1150.65","1125.25","1137.20"
"NIFTY 50","30 Apr 2001","1101.45","1127.90","1101.45","1125.25"
"NIFTY 50","27 Apr 2001","1143.65","1143.65","1078.10","1101.30"
"NIFTY 50","26 Apr 2001","1155.40","1170.20","1138.85","1143.75"
"NIFTY 50","25 Apr 2001","1146.50","1162.85","1142.30","1155.35"
"NIFTY 50","24 Apr 2001","1149.60","1149.60","1128.40","1146.30"
"NIFTY 50","23 Apr 2001","1144.05","1162.05","1137.30","1149.75"
"NIFTY 50","20 Apr 2001","1145.75","1156.45","1120.60","1144.00"
"NIFTY 50","19 Apr 2001","1103.60","1159.30","1103.60","1144.45"
"NIFTY 50","18 Apr 2001","1066.50","1106.30","1063.05","1103.40"
"NIFTY 50","17 Apr 2001","1044.85","1072.90","1037.70","1067.00"
"NIFTY 50","16 Apr 2001","1024.00","1049.40","1000.10","1044.60"
"NIFTY 50","12 Apr 2001","1066.75","1066.75","1001.80","1024.90"
"NIFTY 50","11 Apr 2001","1104.90","1116.85","1056.10","1066.80"
"NIFTY 50","10 Apr 2001","1129.10","1129.75","1093.05","1103.05"
"NIFTY 50","09 Apr 2001","1137.60","1138.55","1116.10","1128.35"
"NIFTY 50","06 Apr 2001","1137.55","1171.85","1133.05","1139.60"
"NIFTY 50","04 Apr 2001","1146.10","1146.15","1120.35","1136.65"
"NIFTY 50","03 Apr 2001","1136.65","1153.10","1128.10","1149.25"
"NIFTY 50","02 Apr 2001","1148.10","1148.10","1094.35","1138.10"
"NIFTY 50","30 Mar 2001","1195.05","1195.25","1144.65","1148.20"
"NIFTY 50","29 Mar 2001","1204.90","1210.10","1185.00","1195.10"
"NIFTY 50","28 Mar 2001","1177.55","1209.60","1177.55","1206.20"
"NIFTY 50","27 Mar 2001","1161.60","1182.70","1157.25","1177.75"
"NIFTY 50","26 Mar 2001","1159.85","1165.65","1147.50","1161.50"
"NIFTY 50","23 Mar 2001","1187.60","1196.55","1139.65","1161.30"
"NIFTY 50","22 Mar 2001","1206.45","1218.35","1184.95","1187.55"
"NIFTY 50","21 Mar 2001","1168.80","1212.20","1156.15","1207.10"
"NIFTY 50","20 Mar 2001","1186.80","1193.35","1162.35","1170.95"
"NIFTY 50","19 Mar 2001","1192.85","1201.70","1173.15","1186.70"
"NIFTY 50","16 Mar 2001","1216.90","1233.40","1179.60","1193.55"
"NIFTY 50","15 Mar 2001","1191.60","1219.70","1170.70","1217.15"
"NIFTY 50","14 Mar 2001","1125.15","1200.25","1114.60","1194.20"
"NIFTY 50","13 Mar 2001","1197.85","1201.15","1098.75","1124.70"
"NIFTY 50","12 Mar 2001","1253.25","1253.25","1193.95","1197.95"
"NIFTY 50","09 Mar 2001","1292.70","1292.70","1219.35","1254.75"
"NIFTY 50","08 Mar 2001","1290.85","1307.95","1279.30","1292.85"
"NIFTY 50","07 Mar 2001","1272.80","1311.10","1249.45","1290.50"
"NIFTY 50","05 Mar 2001","1304.85","1316.45","1259.10","1271.45"
"NIFTY 50","02 Mar 2001","1360.25","1386.75","1301.80","1306.35"
"NIFTY 50","01 Mar 2001","1351.75","1399.55","1345.05","1358.05"
"NIFTY 50","28 Feb 2001","1295.30","1362.25","1294.60","1351.40"
"NIFTY 50","27 Feb 2001","1312.45","1324.00","1281.90","1295.55"
"NIFTY 50","26 Feb 2001","1320.90","1325.20","1299.05","1312.40"
"NIFTY 50","23 Feb 2001","1355.10","1362.80","1314.10","1320.45"
"NIFTY 50","22 Feb 2001","1370.05","1370.05","1335.65","1355.10"
"NIFTY 50","21 Feb 2001","1383.90","1389.55","1364.25","1370.10"
"NIFTY 50","20 Feb 2001","1384.85","1392.80","1380.40","1383.85"
"NIFTY 50","19 Feb 2001","1381.40","1392.05","1369.45","1384.80"
"NIFTY 50","16 Feb 2001","1415.85","1422.95","1376.15","1381.35"
"NIFTY 50","15 Feb 2001","1393.35","1421.00","1393.35","1416.70"
"NIFTY 50","14 Feb 2001","1393.15","1396.35","1380.65","1393.35"
"NIFTY 50","13 Feb 2001","1402.20","1412.70","1386.65","1391.20"
"NIFTY 50","12 Feb 2001","1405.70","1416.45","1397.60","1402.20"
"NIFTY 50","09 Feb 2001","1395.55","1416.30","1395.55","1405.70"
"NIFTY 50","08 Feb 2001","1370.65","1396.80","1365.05","1395.50"
"NIFTY 50","07 Feb 2001","1387.30","1391.85","1368.05","1370.80"
"NIFTY 50","06 Feb 2001","1382.70","1395.40","1382.70","1387.10"
"NIFTY 50","05 Feb 2001","1378.80","1392.15","1373.45","1382.60"
"NIFTY 50","02 Feb 2001","1359.10","1384.90","1355.30","1378.85"
"NIFTY 50","01 Feb 2001","1371.50","1373.50","1340.95","1359.15"
"NIFTY 50","31 Jan 2001","1385.85","1396.05","1369.00","1371.70"
"NIFTY 50","30 Jan 2001","1342.10","1382.55","1342.05","1379.70"
"NIFTY 50","29 Jan 2001","1368.55","1368.55","1312.10","1342.05"
"NIFTY 50","25 Jan 2001","1366.05","1374.20","1353.50","1370.10"
"NIFTY 50","24 Jan 2001","1355.35","1371.10","1355.35","1365.95"
"NIFTY 50","23 Jan 2001","1347.95","1362.05","1346.50","1355.20"
"NIFTY 50","22 Jan 2001","1329.30","1351.85","1329.30","1348.00"
"NIFTY 50","19 Jan 2001","1306.00","1333.50","1306.00","1329.10"
"NIFTY 50","18 Jan 2001","1297.95","1309.95","1297.95","1305.95"
"NIFTY 50","17 Jan 2001","1299.40","1312.35","1295.30","1297.90"
"NIFTY 50","16 Jan 2001","1287.00","1302.60","1279.85","1293.05"
"NIFTY 50","15 Jan 2001","1286.85","1295.20","1277.85","1286.75"
"NIFTY 50","12 Jan 2001","1280.45","1298.85","1279.40","1286.75"
"NIFTY 50","11 Jan 2001","1287.50","1296.75","1275.95","1280.40"
"NIFTY 50","10 Jan 2001","1311.65","1324.35","1285.30","1287.30"
"NIFTY 50","09 Jan 2001","1309.20","1323.40","1304.90","1311.65"
"NIFTY 50","08 Jan 2001","1327.35","1334.20","1303.35","1309.25"
"NIFTY 50","05 Jan 2001","1307.55","1330.30","1306.25","1327.25"
"NIFTY 50","04 Jan 2001","1291.30","1331.35","1291.30","1307.65"
"NIFTY 50","03 Jan 2001","1271.80","1293.55","1263.95","1291.25"
"NIFTY 50","02 Jan 2001","1254.25","1279.60","1248.55","1271.80"
"NIFTY 50","01 Jan 2001","1263.50","1276.15","1250.65","1254.30"
