"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","31 Dec 2014","8243.90","8291.00","8243.75","8282.70"
"NIFTY 50","30 Dec 2014","8260.30","8268.25","8220.55","8248.25"
"NIFTY 50","29 Dec 2014","8214.70","8279.15","8214.70","8246.30"
"NIFTY 50","26 Dec 2014","8204.80","8234.55","8147.95","8200.70"
"NIFTY 50","24 Dec 2014","8272.05","8286.40","8155.25","8174.10"
"NIFTY 50","23 Dec 2014","8324.60","8364.75","8252.85","8267.00"
"NIFTY 50","22 Dec 2014","8255.00","8330.95","8228.20","8324.00"
"NIFTY 50","19 Dec 2014","8230.45","8263.45","8208.60","8225.20"
"NIFTY 50","18 Dec 2014","8138.90","8174.30","8084.90","8159.30"
"NIFTY 50","17 Dec 2014","8041.20","8082.00","7961.35","8029.80"
"NIFTY 50","16 Dec 2014","8172.60","8189.35","8052.60","8067.60"
"NIFTY 50","15 Dec 2014","8160.75","8242.40","8152.50","8219.60"
"NIFTY 50","12 Dec 2014","8302.00","8321.90","8216.30","8224.10"
"NIFTY 50","11 Dec 2014","8338.85","8348.30","8272.40","8292.90"
"NIFTY 50","10 Dec 2014","8318.05","8376.80","8317.00","8355.65"
"NIFTY 50","09 Dec 2014","8439.30","8444.50","8330.50","8340.70"
"NIFTY 50","08 Dec 2014","8538.65","8546.35","8432.25","8438.25"
"NIFTY 50","05 Dec 2014","8584.25","8588.35","8523.90","8538.30"
"NIFTY 50","04 Dec 2014","8582.40","8626.95","8526.40","8564.40"
"NIFTY 50","03 Dec 2014","8528.70","8546.95","8508.35","8537.65"
"NIFTY 50","02 Dec 2014","8535.45","8560.20","8504.65","8524.70"
"NIFTY 50","01 Dec 2014","8605.10","8623.00","8545.15","8555.90"
"NIFTY 50","28 Nov 2014","8516.80","8617.00","8516.25","8588.25"
"NIFTY 50","27 Nov 2014","8477.80","8506.75","8456.35","8494.20"
"NIFTY 50","26 Nov 2014","8450.30","8500.30","8438.65","8475.75"
"NIFTY 50","25 Nov 2014","8530.80","8535.35","8429.45","8463.10"
"NIFTY 50","24 Nov 2014","8490.95","8534.65","8490.80","8530.15"
"NIFTY 50","21 Nov 2014","8408.20","8489.80","8398.60","8477.35"
"NIFTY 50","20 Nov 2014","8406.50","8410.85","8353.15","8401.90"
"NIFTY 50","19 Nov 2014","8440.65","8455.65","8360.50","8382.30"
"NIFTY 50","18 Nov 2014","8441.25","8454.50","8407.25","8425.90"
"NIFTY 50","17 Nov 2014","8378.40","8438.10","8349.10","8430.75"
"NIFTY 50","14 Nov 2014","8360.70","8400.65","8346.80","8389.90"
"NIFTY 50","13 Nov 2014","8405.25","8408.00","8320.35","8357.85"
"NIFTY 50","12 Nov 2014","8378.90","8415.05","8370.50","8383.30"
"NIFTY 50","11 Nov 2014","8354.10","8378.70","8321.85","8362.65"
"NIFTY 50","10 Nov 2014","8337.80","8383.05","8304.45","8344.25"
"NIFTY 50","07 Nov 2014","8331.85","8360.35","8290.25","8337.00"
"NIFTY 50","05 Nov 2014","8351.25","8365.55","8323.50","8338.30"
"NIFTY 50","03 Nov 2014","8348.15","8350.60","8297.65","8324.15"
"NIFTY 50","31 Oct 2014","8200.80","8330.75","8198.05","8322.20"
"NIFTY 50","30 Oct 2014","8085.20","8181.55","8085.20","8169.20"
"NIFTY 50","29 Oct 2014","8077.05","8097.95","8052.25","8090.45"
"NIFTY 50","28 Oct 2014","8002.40","8037.80","7995.05","8027.60"
"NIFTY 50","27 Oct 2014","8064.35","8064.40","7985.65","7991.70"
"NIFTY 50","23 Oct 2014","8027.70","8031.75","8008.85","8014.55"
"NIFTY 50","22 Oct 2014","7997.80","8005.00","7974.55","7995.90"
"NIFTY 50","21 Oct 2014","7906.15","7936.60","7874.35","7927.75"
