"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","31 Dec 2018","10913.20","10923.55","10853.20","10862.55"
"NIFTY 50","28 Dec 2018","10820.95","10893.60","10817.15","10859.90"
"NIFTY 50","27 Dec 2018","10817.90","10834.20","10764.45","10779.80"
"NIFTY 50","26 Dec 2018","10635.45","10747.50","10534.55","10729.85"
"NIFTY 50","24 Dec 2018","10780.90","10782.30","10649.25","10663.50"
"NIFTY 50","21 Dec 2018","10944.25","10963.65","10738.65","10754.00"
"NIFTY 50","20 Dec 2018","10885.20","10962.55","10880.05","10951.70"
"NIFTY 50","19 Dec 2018","10930.55","10985.15","10928.00","10967.30"
"NIFTY 50","18 Dec 2018","10850.90","10915.40","10819.10","10908.70"
"NIFTY 50","17 Dec 2018","10853.20","10900.35","10844.85","10888.35"
"NIFTY 50","14 Dec 2018","10784.50","10815.75","10752.10","10805.45"
"NIFTY 50","13 Dec 2018","10810.75","10838.60","10749.50","10791.55"
"NIFTY 50","12 Dec 2018","10591.00","10752.20","10560.80","10737.60"
"NIFTY 50","11 Dec 2018","10350.05","10567.15","10333.85","10549.15"
"NIFTY 50","10 Dec 2018","10508.70","10558.85","10474.95","10488.45"
"NIFTY 50","07 Dec 2018","10644.80","10704.55","10599.35","10693.70"
"NIFTY 50","06 Dec 2018","10718.15","10722.65","10588.25","10601.15"
"NIFTY 50","05 Dec 2018","10820.45","10821.05","10747.95","10782.90"
"NIFTY 50","04 Dec 2018","10877.10","10890.95","10833.35","10869.50"
"NIFTY 50","03 Dec 2018","10930.70","10941.20","10845.35","10883.75"
"NIFTY 50","30 Nov 2018","10892.10","10922.45","10835.10","10876.75"
"NIFTY 50","29 Nov 2018","10808.70","10883.05","10782.35","10858.70"
"NIFTY 50","28 Nov 2018","10708.75","10757.80","10699.85","10728.85"
"NIFTY 50","27 Nov 2018","10621.45","10695.15","10596.35","10685.60"
"NIFTY 50","26 Nov 2018","10568.30","10637.80","10489.75","10628.60"
"NIFTY 50","22 Nov 2018","10612.65","10646.25","10512.00","10526.75"
"NIFTY 50","21 Nov 2018","10670.95","10671.30","10562.35","10600.05"
"NIFTY 50","20 Nov 2018","10740.10","10740.85","10640.85","10656.20"
"NIFTY 50","19 Nov 2018","10731.25","10774.70","10688.80","10763.40"
"NIFTY 50","16 Nov 2018","10644.00","10695.15","10631.15","10682.20"
"NIFTY 50","15 Nov 2018","10580.60","10646.50","10557.50","10616.70"
